service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
100047,0,0,0,0,0,0,1,20130506,20251231
100048,0,0,0,0,0,0,1,20130506,20251231
100049,0,0,0,0,0,0,1,20130506,20251231
100050,0,0,0,0,0,0,1,20130506,20251231
100051,0,0,0,0,0,0,1,20130506,20251231
100052,0,0,0,0,0,0,1,20130506,20251231
100053,0,0,0,0,0,0,1,20130506,20251231
100054,0,0,0,0,0,0,1,20130506,20251231
100055,0,0,0,0,0,0,1,20130506,20251231
100056,0,0,0,0,0,0,1,20130506,20251231
100057,0,0,0,0,0,0,1,20130506,20251231
100058,0,0,0,0,0,0,1,20130506,20251231
100059,1,1,1,1,1,1,0,20130506,20251231
100060,0,0,0,0,0,0,1,20130506,20251231
100061,1,0,0,0,0,0,0,20130506,20251231
100062,1,0,0,0,0,0,0,20130506,20251231
100063,1,0,0,0,0,0,0,20130506,20251231
100064,0,0,0,0,0,0,1,20130506,20251231
100065,0,0,0,0,0,0,1,20130506,20251231
100066,0,0,0,0,0,0,1,20130506,20251231
100067,0,0,0,0,0,0,1,20130506,20251231
100068,0,0,0,0,0,0,1,20130506,20251231
100069,0,0,0,0,0,0,1,20130506,20251231
100070,0,0,0,0,0,0,1,20130506,20251231
100071,1,0,0,0,0,0,0,20130506,20251231
100072,1,0,0,0,0,0,0,20130506,20251231
100073,1,0,0,0,0,0,0,20130506,20251231
100074,1,0,0,0,0,0,0,20130506,20251231
100075,1,0,0,0,0,0,0,20130506,20251231
100076,1,0,0,0,0,0,0,20130506,20251231
100077,1,0,0,0,0,0,0,20130506,20251231
100078,1,0,0,0,0,0,0,20130506,20251231
100079,0,0,0,0,0,0,1,20130506,20251231
100080,0,0,0,0,0,0,1,20130506,20251231
100081,0,0,0,0,0,0,1,20130506,20251231
100082,0,0,0,0,0,0,1,20130506,20251231
100083,0,0,0,0,0,0,1,20130506,20251231
100084,0,0,0,0,0,0,1,20130506,20251231
100085,0,0,0,0,0,0,1,20130506,20251231
100086,1,1,1,1,1,0,0,20130506,20251231
100087,0,0,0,0,0,1,0,20130506,20251231
100088,0,0,0,0,0,0,1,20130506,20251231
100089,1,1,1,1,1,0,0,20130506,20251231
100090,1,1,1,1,1,0,0,20130506,20251231
100091,0,0,0,0,0,1,0,20130506,20251231
100092,0,0,0,0,0,0,1,20130506,20251231
100093,1,1,1,1,1,0,0,20130506,20251231
100094,1,1,1,1,1,1,0,20130506,20251231
100095,1,1,1,1,1,1,0,20130506,20251231
100096,1,1,1,1,1,1,0,20130506,20251231
100097,0,0,0,0,0,0,1,20130506,20251231
100098,1,1,1,1,1,1,0,20130506,20251231
100099,1,1,1,1,1,1,0,20130506,20251231
100100,1,1,1,1,1,1,0,20130506,20251231
100101,0,0,0,0,0,0,1,20130506,20251231
100102,1,1,1,1,1,1,0,20130506,20251231
100103,0,0,0,0,0,0,1,20130506,20251231
100130,0,0,0,0,0,0,1,20130506,20251231
100131,1,1,1,1,1,1,0,20130506,20251231
100132,0,0,0,0,0,0,1,20130506,20251231
100133,1,1,1,1,1,1,0,20130506,20251231
100134,1,1,1,1,1,0,0,20130506,20251231
100135,1,1,1,1,1,0,0,20130506,20251231
100136,1,1,1,1,1,0,0,20130506,20251231
100137,1,1,1,1,1,0,0,20130506,20251231
100138,1,1,1,1,1,0,0,20130506,20251231
100139,1,1,1,1,1,0,0,20130506,20251231
100140,0,0,0,0,0,1,1,20130506,20251231
100141,0,0,0,0,0,1,1,20130506,20251231
100142,0,0,0,0,0,1,1,20130506,20251231
100143,0,0,0,0,0,1,1,20130506,20251231
100144,0,0,0,0,0,1,1,20130506,20251231
100145,0,0,0,0,0,1,1,20130506,20251231
100146,1,1,1,1,1,0,0,20130506,20251231
100147,1,1,1,1,1,0,0,20130506,20251231
100148,1,1,1,1,1,0,0,20130506,20251231
100149,0,0,0,0,0,1,1,20130506,20251231
100150,0,0,0,0,0,1,1,20130506,20251231
100151,1,1,1,1,1,0,0,20130506,20251231
100152,1,1,1,1,1,0,0,20130506,20251231
100153,1,1,1,1,1,0,0,20130506,20251231
100154,1,1,1,1,1,0,0,20130506,20251231
100155,1,1,1,1,1,0,0,20130506,20251231
100156,1,1,1,1,1,0,0,20130506,20251231
100157,0,0,0,0,0,1,1,20130506,20251231
100158,0,0,0,0,0,1,1,20130506,20251231
100159,0,0,0,0,0,1,1,20130506,20251231
100160,0,0,0,0,0,1,1,20130506,20251231
100161,0,0,0,0,0,1,1,20130506,20251231
100162,0,0,0,0,0,1,1,20130506,20251231
100163,0,0,0,0,0,1,1,20130506,20251231
100164,1,1,1,1,1,1,0,20130506,20251231
100165,1,1,1,1,1,1,0,20130506,20251231
100166,1,1,1,1,1,1,0,20130506,20251231
100167,1,1,1,1,1,1,0,20130506,20251231
100168,0,0,0,0,0,0,1,20130506,20251231
100169,0,0,0,0,0,0,1,20130506,20251231
100170,0,0,0,0,0,0,1,20130506,20251231
100171,1,1,1,1,1,1,0,20130506,20251231
100172,1,1,1,1,1,1,0,20130506,20251231
100173,1,1,1,1,1,1,0,20130506,20251231
100174,1,1,1,1,1,1,0,20130506,20251231
100175,0,0,0,0,0,0,1,20130506,20251231
100176,0,0,0,0,0,0,1,20130506,20251231
100177,1,1,1,1,1,0,0,20130506,20251231
100178,1,1,1,1,1,0,0,20130506,20251231
100179,0,0,0,0,0,1,1,20130506,20251231
100180,0,0,0,0,0,1,1,20130506,20251231
100181,1,1,1,1,1,0,0,20130506,20251231
100182,1,1,1,1,1,0,0,20130506,20251231
100183,1,1,1,1,1,0,0,20130506,20251231
100184,0,0,0,0,0,1,0,20130506,20251231
100185,0,0,0,0,0,0,1,20130506,20251231
100186,1,1,1,1,1,0,0,20130506,20251231
100187,1,1,1,1,1,0,0,20130506,20251231
100188,1,1,1,1,1,0,0,20130506,20251231
100189,1,1,1,1,1,0,0,20130506,20251231
100190,1,1,1,1,1,0,0,20130506,20251231
100191,1,1,1,1,1,0,0,20130506,20251231
100192,1,1,1,1,1,0,0,20130506,20251231
100193,1,1,1,1,1,0,0,20130506,20251231
100194,1,1,1,1,1,0,0,20130506,20251231
100195,1,1,1,1,1,0,0,20130506,20251231
100196,1,1,1,1,1,0,0,20130506,20251231
100197,1,1,1,1,1,0,0,20130506,20251231
100198,1,1,1,1,1,0,0,20130506,20251231
100199,1,1,1,1,1,0,0,20130506,20251231
100200,1,1,1,1,1,0,0,20130506,20251231
100201,1,1,1,1,1,0,0,20130506,20251231
100202,1,1,1,1,1,0,0,20130506,20251231
100203,1,1,1,1,1,0,0,20130506,20251231
100243,1,1,1,1,1,0,0,20130506,20251231
100244,1,1,1,1,1,0,0,20130506,20251231
100245,1,1,1,1,1,0,0,20130506,20251231
100246,1,1,1,1,1,0,0,20130506,20251231
100247,1,1,1,1,1,0,0,20130506,20251231
100248,1,1,1,1,1,0,0,20130506,20251231
100249,1,1,1,1,1,0,0,20130506,20251231
100250,1,1,1,1,1,0,0,20130506,20251231
100251,1,1,1,1,1,0,0,20130506,20251231
100252,1,1,1,1,1,0,0,20130506,20251231
100253,1,1,1,1,1,0,0,20130506,20251231
100254,1,1,1,1,1,0,0,20130506,20251231
100255,0,0,0,0,0,1,1,20130506,20251231
100256,0,0,0,0,0,1,1,20130506,20251231
100257,0,0,0,0,0,1,1,20130506,20251231
100258,0,0,0,0,0,1,1,20130506,20251231
100278,0,0,0,0,0,0,1,20130506,20251231
100279,1,1,1,1,1,0,0,20130506,20251231
100280,1,1,1,1,1,0,0,20130506,20251231
100281,1,1,1,1,1,0,0,20130506,20251231
100282,1,1,1,1,1,0,0,20130506,20251231
100283,1,1,1,1,1,0,0,20130506,20251231
100284,1,1,1,1,1,0,0,20130506,20251231
100285,1,1,1,1,1,0,0,20130506,20251231
100286,1,1,1,1,1,0,0,20130506,20251231
100287,1,1,1,1,1,1,0,20130506,20251231
100288,0,0,0,0,0,0,1,20130506,20251231
100289,1,1,1,1,1,0,0,20130506,20251231
100290,1,1,1,1,1,0,0,20130506,20251231
100291,1,1,1,1,1,0,0,20130506,20251231
100292,1,1,1,1,1,0,0,20130506,20251231
100293,1,1,1,1,1,0,0,20130506,20251231
100294,1,1,1,1,1,0,0,20130506,20251231
100295,1,1,1,1,1,0,0,20130506,20251231
100296,1,1,1,1,1,0,0,20130506,20251231
100297,1,1,1,1,1,1,0,20130506,20251231
100298,1,1,1,1,1,1,0,20130506,20251231
100299,1,1,1,1,1,1,0,20130506,20251231
100300,1,1,1,1,1,1,0,20130506,20251231
100301,0,0,0,0,0,0,1,20130506,20251231
100302,0,0,0,0,0,0,1,20130506,20251231
100303,0,0,0,0,0,0,1,20130506,20251231
100304,1,1,1,1,1,1,0,20130506,20251231
100305,1,1,1,1,1,1,0,20130506,20251231
100306,1,1,1,1,1,1,0,20130506,20251231
100307,1,1,1,1,1,1,0,20130506,20251231
100308,0,0,0,0,0,0,1,20130506,20251231
100309,0,0,0,0,0,0,1,20130506,20251231
100310,0,0,0,0,0,0,1,20130506,20251231
100311,1,1,1,1,1,0,0,20150101,20251231
100312,0,0,0,0,0,0,1,20150101,20251231
100313,1,1,1,1,1,0,0,20130506,20251231
100314,0,0,0,0,0,1,0,20130506,20251231
100315,0,0,0,0,0,0,1,20130506,20251231
100316,1,1,1,1,1,0,0,20130506,20251231
100317,0,0,0,0,0,1,0,20130506,20251231
100318,0,0,0,0,0,0,1,20130506,20251231
100319,1,1,1,1,1,0,0,20130506,20251231
100320,0,0,0,0,0,1,0,20130506,20251231
100321,1,1,1,1,1,0,0,20130506,20251231
100322,0,0,0,0,0,1,0,20130506,20251231
100331,1,1,1,1,1,0,0,20130506,20251231
100332,1,1,1,1,1,0,0,20130506,20251231
100333,1,1,1,1,1,0,0,20130506,20251231
100334,1,1,1,1,1,0,0,20130506,20251231
100335,1,1,1,1,1,0,0,20130506,20251231
100336,1,1,1,1,1,0,0,20130506,20251231
100337,1,1,1,1,1,0,0,20130506,20251231
100338,1,1,1,1,1,0,0,20130506,20251231
100339,1,1,1,1,1,0,0,20130506,20251231
100340,1,1,1,1,1,0,0,20130506,20251231
100341,1,1,1,1,1,0,0,20130506,20251231
100342,1,1,1,1,1,0,0,20130506,20251231
100343,1,1,1,1,1,0,0,20130506,20251231
100344,1,1,1,1,1,0,0,20130506,20251231
100345,1,1,1,1,1,0,0,20130506,20251231
100346,1,1,1,1,1,0,0,20130506,20251231
100347,1,1,1,1,1,0,0,20130506,20251231
100348,1,1,1,1,1,0,0,20130506,20251231
100349,1,1,1,1,1,0,0,20130506,20251231
100350,1,1,1,1,1,0,0,20130506,20251231
100351,1,1,1,1,1,0,0,20130506,20251231
100352,1,1,1,1,1,0,0,20130506,20251231
100353,0,0,0,0,0,1,1,20130506,20251231
100354,1,1,1,1,1,0,0,20130506,20251231
100355,0,0,0,0,0,1,1,20130506,20251231
100356,1,1,1,1,1,0,0,20130506,20251231
100357,0,0,0,0,0,0,1,20130506,20251231
100358,0,0,0,0,0,0,1,20130506,20251231
100359,0,0,0,0,0,0,1,20130506,20251231
100360,0,0,0,0,0,0,1,20130506,20251231
100395,1,1,1,1,1,1,0,20130506,20251231
100396,1,1,1,1,1,1,0,20130506,20251231
100397,1,1,1,1,1,1,0,20130506,20251231
100398,1,1,1,1,1,1,0,20130506,20251231
100399,1,1,1,1,1,1,0,20130506,20251231
100400,0,0,0,0,0,0,1,20130506,20251231
100401,0,0,0,0,0,0,1,20130506,20251231
100402,0,0,0,0,0,0,1,20130506,20251231
100403,0,0,0,0,0,0,1,20130506,20251231
100404,0,0,0,0,0,0,1,20130506,20251231
100405,1,1,1,1,1,1,0,20130506,20251231
100406,1,1,1,1,1,1,0,20130506,20251231
100407,1,1,1,1,1,1,0,20130506,20251231
100408,1,1,1,1,1,1,0,20130506,20251231
100409,1,1,1,1,1,1,0,20130506,20251231
100410,0,0,0,0,0,0,1,20130506,20251231
100411,0,0,0,0,0,0,1,20130506,20251231
100412,0,0,0,0,0,0,1,20130506,20251231
100413,0,0,0,0,0,0,1,20130506,20251231
100414,0,0,0,0,0,0,1,20130506,20251231
100415,1,1,1,1,1,0,0,20150101,20251231
100416,1,1,1,1,1,0,0,20150101,20251231
100417,1,1,1,1,1,0,0,20150101,20251231
100418,1,1,1,1,1,0,0,20150101,20251231
100419,1,1,1,1,1,0,0,20150101,20251231
100420,1,1,1,1,1,0,0,20150101,20251231
100421,1,1,1,1,1,0,0,20130506,20251231
100422,1,1,1,1,1,0,0,20130506,20251231
100423,1,1,1,1,1,0,0,20130506,20251231
100424,1,1,1,1,1,0,0,20130506,20251231
100425,1,1,1,1,1,0,0,20130506,20251231
100426,1,1,1,1,1,0,0,20130506,20251231
100427,1,1,1,1,1,0,0,20130506,20251231
100428,0,0,0,0,0,1,1,20130506,20251231
100429,1,1,1,1,1,0,0,20130506,20251231
100433,1,1,1,1,1,1,0,20130506,20251231
100434,1,1,1,1,1,1,0,20130506,20251231
100435,1,1,1,1,1,1,0,20130506,20251231
100436,1,1,1,1,1,1,0,20130506,20251231
100437,1,1,1,1,1,1,0,20130506,20251231
100438,1,1,1,1,1,1,0,20130506,20251231
100439,1,1,1,1,1,1,0,20130506,20251231
100440,1,1,1,1,1,1,0,20130506,20251231
100441,1,1,1,1,1,1,0,20130506,20251231
100442,1,1,1,1,1,1,0,20130506,20251231
100443,1,1,1,1,1,1,0,20130506,20251231
100444,1,1,1,1,1,1,0,20130506,20251231
100445,1,1,1,1,1,1,0,20130506,20251231
100446,1,1,1,1,1,1,0,20130506,20251231
100447,1,1,1,1,1,1,0,20130506,20251231
100448,1,1,1,1,1,1,0,20130506,20251231
100449,1,1,1,1,1,1,0,20130506,20251231
100450,1,1,1,1,1,1,0,20130506,20251231
100451,1,1,1,1,1,1,0,20130506,20251231
100452,1,1,1,1,1,1,0,20130506,20251231
100453,1,1,1,1,1,1,0,20130506,20251231
100454,0,0,0,0,0,0,1,20130506,20251231
100455,1,1,1,1,1,0,0,20130506,20251231
100456,1,1,1,1,1,0,0,20130506,20251231
100457,1,1,1,1,1,0,0,20130506,20251231
100458,1,1,1,1,1,0,0,20130506,20251231
100459,1,1,1,1,1,0,0,20130506,20251231
100460,0,0,0,0,0,1,1,20130506,20251231
100461,0,0,0,0,0,1,1,20130506,20251231
100462,0,0,0,0,0,1,1,20130506,20251231
100463,0,0,0,0,0,1,1,20130506,20251231
100464,0,0,0,0,0,1,1,20130506,20251231
100465,1,1,1,1,1,0,0,20130506,20251231
100466,1,1,1,1,1,0,0,20130506,20251231
100467,1,1,1,1,1,0,0,20130506,20251231
100468,1,1,1,1,1,0,0,20130506,20251231
100469,1,1,1,1,1,0,0,20130506,20251231
100470,1,1,1,1,1,0,0,20130506,20251231
100471,0,0,0,0,0,1,1,20130506,20251231
100472,0,0,0,0,0,1,1,20130506,20251231
100473,0,0,0,0,0,1,1,20130506,20251231
100476,1,1,1,1,1,0,0,20130506,20251231
100477,0,0,0,0,0,1,1,20130506,20251231
100495,1,1,1,1,1,1,0,20130506,20251231
100496,0,0,0,0,0,0,1,20130506,20251231
100497,1,1,1,1,1,1,0,20130506,20251231
100498,1,1,1,1,1,0,0,20130506,20251231
100499,0,0,0,0,0,0,1,20130506,20251231
100500,1,1,1,1,1,1,0,20130506,20251231
100501,1,1,1,1,1,0,0,20130506,20251231
100502,0,0,0,0,0,0,1,20130506,20251231
100503,1,1,1,1,1,1,0,20130506,20251231
100504,0,0,0,0,0,0,1,20130506,20251231
100531,1,1,1,1,1,0,0,20130506,20251231
100532,0,0,0,0,0,1,0,20130506,20251231
100533,1,1,1,1,1,1,0,20130506,20251231
100534,1,1,1,1,1,0,0,20130506,20251231
100535,0,0,0,0,0,1,0,20130506,20251231
100536,1,1,1,1,1,1,0,20130506,20251231
100537,0,0,0,0,0,0,1,20130506,20251231
100538,1,1,1,1,1,1,0,20130506,20251231
100539,1,1,1,1,1,0,0,20130506,20251231
100540,1,1,1,1,1,0,0,20130506,20251231
100541,1,1,1,1,1,0,0,20130506,20251231
100542,1,1,1,1,1,0,0,20130506,20251231
100543,1,1,1,1,1,0,0,20130506,20251231
100544,1,1,1,1,1,0,0,20130506,20251231
100545,1,1,1,1,1,0,0,20130506,20251231
100546,1,1,1,1,1,0,0,20130506,20251231
100547,1,1,1,1,1,0,0,20130506,20251231
100548,1,1,1,1,1,0,0,20130506,20251231
100549,1,1,1,1,1,0,0,20130506,20251231
100550,1,1,1,1,1,0,0,20130506,20251231
100551,1,1,1,1,1,0,0,20130506,20251231
100552,1,1,1,1,1,0,0,20130506,20251231
100553,0,0,0,0,0,1,0,20130506,20251231
100554,0,0,0,0,0,0,1,20130506,20251231
100555,1,1,1,1,1,0,0,20130506,20251231
100556,1,1,1,1,1,0,0,20130506,20251231
100557,1,1,1,1,1,0,0,20130506,20251231
100558,1,1,1,1,1,0,0,20130506,20251231
100559,0,0,0,0,0,1,1,20130506,20251231
100560,0,0,0,0,0,1,1,20130506,20251231
100561,1,1,1,1,1,0,0,20130506,20251231
100562,1,1,1,1,1,0,0,20130506,20251231
100563,1,1,1,1,1,0,0,20130506,20251231
100564,1,1,1,1,1,0,0,20130506,20251231
100565,1,1,1,1,1,0,0,20130506,20251231
100566,1,1,1,1,1,0,0,20130506,20251231
100567,0,0,0,0,0,1,1,20130506,20251231
100568,0,0,0,0,0,1,1,20130506,20251231
100569,0,0,0,0,0,1,1,20130506,20251231
100570,0,0,0,0,0,1,1,20130506,20251231
100571,0,0,0,0,0,1,1,20130506,20251231
100572,1,1,1,1,1,0,0,20130506,20251231
100573,0,0,0,0,0,1,0,20130506,20251231
100574,1,1,1,1,1,0,0,20130506,20251231
100575,0,0,0,0,0,1,1,20130506,20251231
100576,1,1,1,1,1,0,0,20130506,20251231
100577,0,0,0,0,0,1,1,20130506,20251231
100578,1,1,1,1,1,0,0,20130506,20251231
100579,1,1,1,1,1,0,0,20130506,20251231
100580,1,1,1,1,1,0,0,20130506,20251231
100581,1,1,1,1,1,0,0,20130506,20251231
100582,1,1,1,1,1,0,0,20130506,20251231
100583,1,1,1,1,1,0,0,20130506,20251231
100584,1,1,1,1,1,0,0,20130506,20251231
100585,1,1,1,1,1,0,0,20130506,20251231
100586,1,1,1,1,1,0,0,20130506,20251231
100587,0,0,0,0,0,1,1,20130506,20251231
100588,1,1,1,1,1,0,0,20130506,20251231
100597,1,0,0,0,0,0,0,20130506,20251231
100598,1,1,1,1,1,0,0,20130506,20251231
100599,1,1,1,1,1,0,0,20130506,20251231
100600,1,1,1,1,1,0,0,20130506,20251231
100601,1,1,1,1,1,1,0,20130506,20251231
100602,0,0,0,0,0,0,1,20130506,20251231
100603,0,0,0,0,0,0,1,20130506,20251231
100604,0,0,0,0,1,0,0,20130506,20251231
100605,0,0,0,0,1,0,0,20130506,20251231
100606,0,0,0,0,0,1,0,20130506,20251231
100607,0,0,0,0,0,1,0,20130506,20251231
100608,0,0,0,0,0,1,0,20130506,20251231
100609,0,0,0,0,0,0,1,20130506,20251231
100610,1,1,1,1,1,0,0,20130506,20251231
100611,1,1,1,1,1,0,0,20130506,20251231
100612,1,1,1,1,1,0,0,20130506,20251231
100613,1,1,1,1,1,0,0,20130506,20251231
100614,1,1,1,1,1,0,0,20130506,20251231
100615,1,1,1,1,1,0,0,20130506,20251231
100616,1,1,1,1,1,0,0,20130506,20251231
100617,1,1,1,1,1,0,0,20130506,20251231
100618,1,1,1,1,1,0,0,20130506,20251231
100619,1,1,1,1,1,0,0,20130506,20251231
100620,1,1,1,1,1,0,0,20130506,20251231
100621,1,1,1,1,1,0,0,20130506,20251231
100622,1,1,1,1,1,0,0,20130506,20251231
100623,1,1,1,1,1,0,0,20130506,20251231
100624,1,1,1,1,1,0,0,20130506,20251231
100625,1,1,1,1,1,0,0,20130506,20251231
100626,1,1,1,1,1,0,0,20130506,20251231
100658,0,0,0,0,0,0,1,20130506,20251231
100659,0,0,0,0,0,0,1,20130506,20251231
100660,0,0,0,0,0,0,1,20130506,20251231
100661,0,0,0,0,0,0,1,20130506,20251231
100662,0,0,0,0,0,0,1,20130506,20251231
100663,0,0,0,0,0,0,1,20130506,20251231
100664,0,0,0,0,0,0,1,20130506,20251231
100665,0,0,0,0,0,0,1,20130506,20251231
100666,0,0,0,0,0,0,1,20130506,20251231
100667,0,0,0,0,0,0,1,20130506,20251231
100668,0,0,0,0,0,0,1,20130506,20251231
100669,0,0,0,0,0,0,1,20130506,20251231
100670,0,0,0,0,0,0,1,20130506,20251231
100671,0,0,0,0,0,0,1,20130506,20251231
100672,1,1,1,1,1,1,0,20130506,20251231
100673,1,1,1,1,1,1,0,20130506,20251231
100675,1,1,1,1,1,0,0,20130506,20251231
100676,1,1,1,1,1,0,0,20130506,20251231
100677,1,1,1,1,1,0,0,20130506,20251231
100678,1,1,1,1,1,0,0,20130506,20251231
100679,1,1,1,1,1,0,0,20130506,20251231
100680,1,1,1,1,1,0,0,20130506,20251231
100681,1,1,1,1,1,0,0,20130506,20251231
100682,1,1,1,1,1,0,0,20130506,20251231
100683,1,1,1,1,1,0,0,20130506,20251231
100684,1,1,1,1,1,0,0,20130506,20251231
100685,1,1,1,1,1,0,0,20130506,20251231
100686,1,1,1,1,1,0,0,20130506,20251231
100687,1,1,1,1,1,0,0,20130506,20251231
100688,1,1,1,1,1,0,0,20130506,20251231
100689,1,1,1,1,1,0,0,20130506,20251231
100690,1,1,1,1,1,0,0,20130506,20251231
100691,1,1,1,1,1,0,0,20130506,20251231
100692,1,1,1,1,1,0,0,20130506,20251231
100693,1,1,1,1,1,0,0,20130506,20251231
100694,1,1,1,1,1,0,0,20130506,20251231
100695,1,1,1,1,1,0,0,20130506,20251231
100696,0,0,0,0,0,1,1,20130506,20251231
100697,1,1,1,1,1,0,0,20130506,20251231
100698,0,0,0,0,0,1,1,20130506,20251231
100702,0,0,0,0,0,1,1,20130506,20251231
100703,1,1,1,1,1,1,0,20130506,20251231
100704,0,0,0,0,0,0,1,20130506,20251231
100705,1,1,1,1,1,0,0,20130506,20251231
100706,0,0,0,0,0,1,0,20130506,20251231
100707,0,0,0,0,0,0,1,20130506,20251231
100708,0,0,0,0,0,1,1,20130506,20251231
100709,1,1,1,1,1,0,0,20130506,20251231
100710,0,0,0,0,0,1,0,20130506,20251231
100711,0,0,0,0,0,0,1,20130506,20251231
100712,0,0,0,0,0,1,1,20130506,20251231
100713,1,1,1,1,1,1,0,20130506,20251231
100714,1,1,1,1,1,1,0,20130506,20251231
100715,1,1,1,1,1,1,0,20130506,20251231
100716,1,1,1,1,1,0,0,20130506,20251231
100717,0,0,0,0,0,1,1,20130506,20251231
100718,1,1,1,1,1,1,0,20130506,20251231
100719,1,1,1,1,1,1,0,20130506,20251231
100720,1,1,1,1,1,1,0,20130506,20251231
100721,1,1,1,1,1,1,0,20130506,20251231
100722,1,1,1,1,1,1,0,20130506,20251231
100723,1,1,1,1,1,1,0,20130506,20251231
100724,1,1,1,1,1,1,0,20130506,20251231
100725,1,1,1,1,1,1,0,20130506,20251231
100726,1,1,1,1,1,1,0,20130506,20251231
100727,1,1,1,1,1,1,0,20130506,20251231
100728,1,1,1,1,1,1,0,20130506,20251231
100729,1,1,1,1,1,1,0,20130506,20251231
100730,1,1,1,1,1,1,0,20130506,20251231
100731,1,1,1,1,1,1,0,20130506,20251231
100732,1,1,1,1,1,1,0,20130506,20251231
100733,1,1,1,1,1,1,0,20130506,20251231
100734,1,1,1,1,1,1,0,20130506,20251231
100735,0,0,0,0,0,0,1,20130506,20251231
100736,0,0,0,0,0,0,1,20130506,20251231
100737,1,1,1,1,1,0,0,20130506,20251231
100738,1,1,1,1,1,0,0,20130506,20251231
100739,1,1,1,1,1,0,0,20130506,20251231
100740,1,1,1,1,1,0,0,20130506,20251231
100741,1,1,1,1,1,0,0,20130506,20251231
100742,0,0,0,0,0,1,1,20130506,20251231
100743,0,0,0,0,0,1,1,20130506,20251231
100744,0,0,0,0,0,1,1,20130506,20251231
100745,0,0,0,0,0,1,1,20130506,20251231
100746,0,0,0,0,0,1,1,20130506,20251231
100747,0,0,0,0,0,1,1,20130506,20251231
100748,0,0,0,0,0,1,1,20130506,20251231
100749,0,0,0,0,0,1,1,20130506,20251231
100750,1,1,1,1,1,0,0,20130506,20251231
100751,1,1,1,1,1,0,0,20130506,20251231
100752,1,1,1,1,1,0,0,20130506,20251231
100753,1,1,1,1,1,0,0,20130506,20251231
100754,1,1,1,1,1,0,0,20130506,20251231
100755,1,1,1,1,1,0,0,20130506,20251231
100756,1,1,1,1,1,1,0,20130506,20251231
100757,1,1,1,1,1,1,0,20130506,20251231
100758,1,1,1,1,1,1,0,20130506,20251231
100759,1,1,1,1,1,1,0,20130506,20251231
100760,1,1,1,1,1,1,0,20130506,20251231
100761,1,1,1,1,1,1,0,20130506,20251231
100762,1,1,1,1,1,1,0,20130506,20251231
100763,1,1,1,1,1,1,0,20130506,20251231
100764,1,1,1,1,1,1,0,20130506,20251231
100765,1,1,1,1,1,1,0,20130506,20251231
100766,1,1,1,1,1,1,0,20130506,20251231
100767,1,1,1,1,1,1,0,20130506,20251231
100768,1,1,1,1,1,1,0,20130506,20251231
100769,1,1,1,1,1,1,0,20130506,20251231
100770,1,1,1,1,1,1,0,20130506,20251231
100771,0,0,0,0,0,0,1,20130506,20251231
100772,0,0,0,0,0,0,1,20130506,20251231
100773,0,0,0,0,0,0,1,20130506,20251231
100774,0,0,0,0,0,0,1,20130506,20251231
100775,0,0,0,0,0,0,1,20130506,20251231
100776,0,0,0,0,0,0,1,20130506,20251231
100777,0,0,0,0,0,0,1,20130506,20251231
100778,0,0,0,0,0,0,1,20130506,20251231
100779,0,0,0,0,0,0,1,20130506,20251231
100780,0,0,0,0,0,0,1,20130506,20251231
100781,0,0,0,0,0,0,1,20130506,20251231
100782,0,0,0,0,0,0,1,20130506,20251231
100783,0,0,0,0,0,0,1,20130506,20251231
100784,0,0,0,0,0,0,1,20130506,20251231
100785,0,0,0,0,0,0,1,20130506,20251231
100786,0,0,0,0,0,0,1,20130506,20251231
100832,0,0,0,0,0,0,1,20130506,20251231
100833,0,0,0,0,0,0,1,20130506,20251231
100834,0,0,0,0,0,0,1,20130506,20251231
100835,0,0,0,0,0,0,1,20130506,20251231
100836,1,1,1,1,1,0,0,20130506,20251231
100837,1,1,1,1,1,0,0,20130506,20251231
100838,1,1,1,1,1,0,0,20130506,20251231
100839,1,1,1,1,1,0,0,20130506,20251231
100840,1,1,1,1,1,0,0,20130506,20251231
100841,1,1,1,1,1,0,0,20130506,20251231
100842,1,1,1,1,1,0,0,20130506,20251231
100843,1,1,1,1,1,0,0,20130506,20251231
100844,1,1,1,1,1,0,0,20130506,20251231
100845,1,1,1,1,1,0,0,20130506,20251231
100846,1,1,1,1,1,0,0,20130506,20251231
100847,1,1,1,1,1,0,0,20130506,20251231
100848,1,1,1,1,1,0,0,20130506,20251231
100849,1,1,1,1,1,0,0,20130506,20251231
100850,1,1,1,1,1,0,0,20130506,20251231
100851,1,1,1,1,1,0,0,20130506,20251231
100852,1,1,1,1,1,0,0,20130506,20251231
100853,1,1,1,1,1,0,0,20130506,20251231
100854,1,1,1,1,1,0,0,20130506,20251231
100855,1,1,1,1,1,0,0,20130506,20251231
100856,1,1,1,1,1,0,0,20130506,20251231
100857,1,1,1,1,1,0,0,20130506,20251231
100858,1,1,1,1,1,0,0,20130506,20251231
100859,1,1,1,1,1,0,0,20130506,20251231
100860,1,1,1,1,1,0,0,20130506,20251231
100861,1,1,1,1,1,0,0,20130506,20251231
100862,1,1,1,1,1,0,0,20130506,20251231
100863,1,1,1,1,1,0,0,20130506,20251231
100864,1,1,1,1,1,0,0,20130506,20251231
100865,1,1,1,1,1,0,0,20130506,20251231
100866,1,1,1,1,1,0,0,20130506,20251231
